timestamp,student_name,uga_id,q01_age,q02_siblings,q03_campus,q04_roommates,q05_class_standing,q06_major,q07_minor,q08_credit_hours,q09_working,q10_work_hours,q11_transfer,q12_ap_calculus,q13_ap_calculus_score,q14_ap_statistics,q15_ap_statistics_score,q16_college_calculus,q17_college_statistics,q18_math_strength,q19_math_anxiety,q20_statistics_strength,q21_statistics_anxiety,q22_r_experience,q23_r_proficiency,q24_study_hours,q25_sleep_hours,q26_graduation_year,q27_expected_grade,q28_grade_confidence,q29_day_off,q30_music_artist,q31_movie,q32_travel_destination,q33_section,q34_ai_frequency,q35_ai_agent_familiarity,q36_ai_methods,q37_ai_uses,q38_ai_skill,q39_ai_paid,q40_ai_subscriptions,q41_ai_bias_concern,q42_ai_wrong_answers_concern,q43_ai_privacy_concern,q44_ai_jobs_concern,q45_ai_overreliance_concern,q46_ai_oversight_concern,q47_ai_disclosure,q48_ai_coursework_ethics,q49_ai_ethical_objections,q50_ai_harm_responsibility
8/17/2026 14:03:56,,,20,2,Off-campus,4,Junior,Finance,Consumer Economics ,15,No,,No,Yes,Passed,No,,No,No,6,2,3,2,Yes,5,10,8,2028,A,6,hangout with friends ,Ella Langley ,Grown ups,the beach ,01:15PM,Weekly,I’ve never heard the term,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Math/Statistics",3,No,,2,1,4,5,7,1,6,6,I just feel like I'm not actually learning the content if I use it ,The user
8/17/2026 14:03:56,,,21,3,Off-campus,3,Senior,Marketing,n/a,12,No,,Yes,No,,No,,Yes,No,3,6,4,4,No,,5,7,2027,C,5,video games,rhianna,superman,LA,01:15PM,Daily,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",6,Yes,Claude Pro/Max,3,2,1,2,2,1,7,7,n/a,Not sure
8/17/2026 14:03:59,,,20,2,Off-campus,3,Junior,Management Information Systems,Italian,15,Yes,15,No,Yes,Passed,Yes,Passed,No,No,6,3,4,5,Yes,5,8,7,2028,A,6,"Golf, Walks, Coffee shops, exploring athens/ other areas ",The Weeknd,27 Dresses,"Florence, Italy",01:15PM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Writing/editing, Brainstorming, Studying or as a tutor, Coding",6,Yes,Claude Pro/Max,3,5,5,1,6,2,4,6,"If you are using AI for sensitive data, making sure everything is protected and not at risk pf breach of other's privacy",The user
8/17/2026 14:04:00,,,20,1,Off-campus,3,Junior,Marketing,Spanish,12,Yes,8,No,Yes,Passed,No,,No,No,2,6,2,5,Yes,3,3,7,2028,A-,5,Run errands with my mom,Justin Bieber,Titanic,Germany,01:15PM,Daily,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Summarizing readings",5,Yes,Chat GPT Plus/Pro,2,5,3,5,2,3,5,7,None,The company that built the AI tool
8/17/2026 14:04:00,,,21,2,Off-campus,2,Junior,Finance,none,15,Yes,40,Yes,No,,No,,No,No,3,6,6,4,Yes,2,12,8,2027,A,7,Hang out with my girlfriend,Hans Zimmer,The Dark Knight,Home,01:15PM,Daily,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",5,Yes,Claude Pro/Max,3,7,5,5,7,7,4,7,Becoming reliant/ losing the ability to critically think terrifies me and I do my best to avoid that happening. ,The company that built the AI tool
8/17/2026 14:04:02,,,20,1,Off-campus,2,Junior,Risk Management and Insurance,-,12,Yes,8,No,No,,Yes,Did not pass,No,No,2,5,2,5,Yes,4,8,7,2028,B,4,golf ,fake mink,No country fro old men,London,01:15PM,Daily,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings, advice",5,Yes,Chat GPT Plus/Pro,5,5,3,6,6,6,6,6,None,Not sure
8/17/2026 14:04:04,,,21,1,On-campus,2,Senior,Real Estate,NA,13,No,,No,No,,No,,No,Yes,2,5,3,5,No,,5,9,2027,A-,6,Play beach volleyball with friends,Drake,Inception,"Lisbon, Portugal",01:15PM,Daily,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Coding, Summarizing readings",6,Yes,Claude Pro/Max,3,4,3,2,5,4,7,7,none,The company that built the AI tool
8/17/2026 14:04:05,,,20,1,Off-campus,2,Junior,Accounting,None,12,Yes,15,No,Yes,Did not take the exam,No,,No,No,7,3,5,3,Yes,4,5,7,2028,A,6,Snowboard,Mt. Joy,Good Will Hunting,Barcelona or Ireland,01:15PM,A few times a month,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser",Work,6,No,None,2,3,4,2,3,2,4,7,Use it as a tool not a brain,The user
8/17/2026 14:04:05,,,21,1,Off-campus,3,Senior,Risk Management and Insurance,n/a,16,No,,Yes,No,,No,,No,Yes,2,2,1,4,Yes,2,4,7,2027,B,3,gym,Bruno Mars,Shutter Island,Japan,01:15PM,A few times a month,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",4,No,,2,7,2,4,6,2,7,7,none,The user
8/17/2026 14:04:06,,,21,0,Off-campus,3,Senior,Finance,NA,12,Yes,16,Yes,No,,No,,Yes,No,5,3,3,5,No,,8,7,2027,A,6,Fish,Steely Dan,Shutter Island,Germany,01:15PM,Daily,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",7,Yes,Claude Pro/Max,4,5,2,3,1,7,4,7,It causes regular people to pay more for water and electricity. ,The company that built the AI tool
8/17/2026 14:04:06,,,21,1,Off-campus,3,Senior,Finance,,15,Maybe,,No,Yes,Passed,Yes,Passed,Yes,No,6,2,5,3,No,,3,7,2027,A-,6,pickleball,weeknd,Interstellar,Florida,01:15PM,Daily,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics",6,Yes,Claude Pro/Max,5,6,2,3,6,7,7,7,none,The user
8/17/2026 14:04:07,,,21,1,Off-campus,3,Senior,Marketing,Consumer Economics,12,Yes,20,No,No,,Yes,Passed,No,No,1,5,5,3,No,,8,7,2027,B,5,Play the ukulele,Tame Impala,Oppenheimer,Italy,01:15PM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",5,Yes,Chat GPT Plus/Pro,5,7,3,7,5,3,6,6,Climate/resource impact,The company that built the AI tool
8/17/2026 14:04:07,,,20,1,Off-campus,3,Junior,Accounting,Spanish,15,Maybe,,No,Yes,Passed,No,,No,No,7,2,2,6,Yes,4,3,7,2028,A,5,Some sort of physical activity,Drake,2 Fast 2 Furious,Chile,01:15PM,Weekly,I have a general idea of what it means,"General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",6,No,None,2,7,5,4,7,7,7,6,Make sure I actually understand the problems that AI is helping me with.,Not sure
8/17/2026 14:04:10,,,21,2,Off-campus,2,Senior,Finance,,19,Yes,12,No,Yes,Passed,No,,No,Yes,6,2,5,3,Yes,2,5,8,2027,A,6,hang out with friends/girlfriend or read,lil baby,Interstellar,Lucerne/Switzerland,01:15PM,Daily,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",5,No,Claude Pro/Max,3,3,4,4,5,5,7,7,none,The company that built the AI tool
8/17/2026 14:04:15,,,20,1,Off-campus,4,Junior,Accounting,Sports Management,12,Yes,5,No,Yes,Passed,No,,No,No,7,1,4,4,Yes,5,10,8.5,2028,A,7,"Sports (Pickleball, Basketball, Baseball, etc.)",Chris Stapleton ,Interstellar,Lakehouse or Salt Lake City,01:15PM,Daily,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings, Power Point",5,No,,7,7,6,4,6,4,6,5,"I personally have a big issue with AI hallucinating and confidently giving wrong answers. Also, as an accounting student, AI should be used but needs to be reviewed prior to submission in cases of audits. ",Not sure
8/17/2026 14:04:17,,,20,0,Off-campus,3,Junior,Marketing,Spanish,15,Maybe,,No,No,,No,,No,Yes,2,7,1,7,Yes,5,8,7,2028,A,6,cook,,the last unicorn,London,01:15PM,Weekly,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Studying or as a tutor, Math/Statistics, Summarizing readings",6,No,,5,7,6,6,3,5,7,6,,Not sure
8/17/2026 14:04:18,,,20,3,Off-campus,19,Junior,Economics,Consumer Economics,15,Yes,12,No,No,,No,,No,Yes,3,5,4,3,Yes,4,15,8,2028,B,5,Golf,Red Clay Strays,Talladega Nights,"Bilbao, Spain",01:15PM,A few times a month,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",5,No,,4,4,6,6,3,5,7,3,none ,The company that built the AI tool
8/17/2026 14:04:18,,,19,1,Off-campus,2,Junior,Risk Management and Insurance,Public Policy and Administration ,15,Maybe,,No,No,,No,,No,No,2,6,2,5,Yes,5,6,8,2028,A,5,stay at home ,ariana grande,home alone,china,01:15PM,A few times a month,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Brainstorming, Studying or as a tutor, Summarizing readings",4,No,,4,6,6,6,6,5,6,6,none,Not sure
8/17/2026 14:04:20,,,20,1,Off-campus,4,Junior,Marketing,N/A,15,Maybe,,Yes,No,,Yes,Passed,No,No,6,2,5,2,Yes,5,3,6,2028,A-,6,Go on long walks and go to the pool,Taylor Swift,Not sure,Copenhagen,01:15PM,Weekly,I’ve never heard the term,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",4,No,,6,7,3,7,5,3,7,5,Laziness,Not sure
8/17/2026 14:04:20,,,21,1,Off-campus,5,Senior,Accounting,n/a,13,No,,No,Yes,Did not take the exam,Yes,Passed,No,No,6,1,6,1,No,,7,7,2027,A,6,Golf,Lynyrd Skynyrd,Shawshank Redemption,"Banff, Canada",01:15PM,Daily,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",5,No,n/a,5,6,3,2,2,4,5,5,n/a,The user
8/17/2026 14:04:24,,,20,1,Off-campus,3,Junior,Risk Management and Insurance,,12,Yes,10,No,No,,No,,Yes,Yes,5,2,6,2,Yes,4,10,9,2028,A,6,Golf and Clash Royale,Flatland Cavalry,Up,Italy,01:15PM,Weekly,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",6,Yes,Claude Pro/Max,6,5,2,4,2,2,7,6,none,The company that built the AI tool
8/17/2026 14:04:25,,,21,3,Off-campus,3,Senior,Risk Management and Insurance,,13,No,,No,No,,No,,No,Yes,4,4,4,4,Yes,1,8,7,2027,A-,5,Go to the pool,Zach Bryan,none,Beach,01:15PM,A few times a month,I’ve never heard the term,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Summarizing readings",6,No,,6,6,2,6,7,2,2,6,use it as a tool not a replacement of the wotk,The user
8/17/2026 14:04:26,,,20,1,Off-campus,3,Junior,Risk Management and Insurance,Sports Management,12,Yes,20,Yes,No,,Yes,Passed,No,No,2,5,4,5,Yes,4,8,7,2028,B,3,"Golf, pickleball, or eating out",Zach Bryan,Back to the future,Any beach,01:15PM,A few times a month,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",4,No,,4,6,7,7,6,7,7,4,"I do not personally like to use AI tools in everyday aspects, only in situations where the benefit is great.",The government/regulators
8/17/2026 14:04:30,,,20,2,Off-campus,0,Junior,Finance,N/A,12,No,,No,No,,Yes,Passed,No,No,6,5,4,4,Yes,3,3,8,2028,A-,4,watch a movie,Billy Joel,Avengers Endgame,Hawaii,01:15PM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",4,No,none,5,6,4,7,6,6,7,7,Replacing human work/thought with AI,The company that built the AI tool
8/17/2026 14:04:30,,,20,2,Off-campus,1,Junior,Risk Management and Insurance,actuarial sciences,17,Yes,18,No,Yes,Passed,Yes,Passed,Yes,Yes,6,2,4,3,Yes,4,8,8,2028,A,5,watch sitcoms,treaty oak revival,Inglorius bastards,bermuda,01:15PM,Weekly,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",6,No,None,3,6,7,7,7,7,7,5,"We don't know what type of data it is really taking for us, and that could lead to major invasions of privacy",The company that built the AI tool
8/17/2026 14:04:31,,,20,0,Off-campus,1,Junior,Risk Management and Insurance,n/a,12,Yes,21,No,No,,Yes,Passed,No,No,5,2,4,3,Yes,2,8,7,2028,A,5,Tennis/Pickleball,Malcolm Todd,Mr and Mrs. Smith,Costa Rica,01:15PM,Daily,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Coding, Summarizing readings",4,Yes,"Claude Pro/Max, Gemini Advanced",6,4,7,3,5,5,6,6,"Harmful for the environment, makes people lack creativity",Not sure
8/17/2026 14:04:35,,,20,5,Off-campus,3,Senior,Marketing,none,15,Yes,30,Yes,No,,No,,Yes,No,5,4,3,4,Yes,3,13,7,2027,B,4,Wake surf,Chris Stapleton ,We bought a zoo,Palm Beach,01:15PM,Weekly,I’ve never heard the term,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",5,No,,4,4,5,4,5,5,4,7,Don't make it do the work for me,The company that built the AI tool
8/17/2026 14:04:36,,,18,1,Off-campus,1,Sophomore,Marketing,n/a,12,No,,No,No,,No,,No,No,5,4,3,5,Yes,6,10,8,2029,A-,7,shop,drake,mamma mia,greece,01:15PM,Weekly,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics",5,Yes,Chat GPT Plus/Pro,3,7,4,5,4,4,4,5,"none, I believe that I use ai as more of a study tool than to help me cheat",Not sure
8/17/2026 14:04:38,,,21,2,Off-campus,1,Senior,Accounting,,12,Yes,6,No,Yes,Passed,Yes,Passed,Yes,No,6,2,3,4,Yes,3,12,7.5,2027,A,5,Walk/hike ,Ella Langley ,Aladdin live action ,Beach,01:15PM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Summarizing readings",4,No,,6,6,2,3,2,3,6,7,N/A,The user
8/17/2026 14:04:39,,,21,2,Off-campus,2,Senior,Marketing,Certificate of Legal Studies,16,Yes,20,No,No,,No,,No,Yes,2,6,2,5,Yes,3,6,9,2027,A,6,"Hangout with friends, read my book",Zach Bryan,Insception ,"Vienna, Austria",01:15PM,A few times a month,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Summarizing readings",5,No,None,5,7,3,5,6,4,7,5,Reinforcement of systemic bias,The government/regulators
8/17/2026 14:04:42,,,21,3,Off-campus,3,Senior,Marketing,fashion merchandising ,18,Yes,15,Yes,No,,Yes,Did not pass,No,No,4,1,3,2,Yes,5,9,8,2027,A,5,hang with friends ,SZA,the persuit of happiness,greece ,01:15PM,Daily,I have a general idea of what it means,"General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",7,No,"Chat GPT Plus/Pro, Gemini Advanced",7,7,7,7,7,7,7,5,"harmful for the environment, collecting and selling data, data centers, displacing workers, weakening general public knowledge ",The government/regulators
8/17/2026 14:04:42,,,22,0,Off-campus,1,Junior,Accounting,"Law, Ethics, and Philosophy",12,Yes,15,Yes,Yes,Did not pass,No,,No,No,4,2,2,4,No,,6,7,2027,B,6,Get high and golf,Jerry Garcia,Trainspotting,"Oak Island, NC",01:15PM,Rarely,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)",Writing/editing,5,No,n/a,6,6,7,5,2,3,7,7,n/a,Not sure
8/17/2026 14:04:43,,,21,2,Off-campus,3,Senior,Management Information Systems,,12,Yes,16,Yes,No,,No,,No,Yes,3,5,6,3,No,,7,7,2027,A-,6,Go outside,J Cole,Superbad,Mexico,01:15PM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Studying or as a tutor, Math/Statistics, Coding",5,No,,4,6,5,3,7,7,7,5,Usage for monetized films,The company that built the AI tool
8/17/2026 14:04:44,,,21,2,Off-campus,2,Senior,Accounting,,15,No,,No,No,,No,,No,No,7,2,2,6,Yes,4,20,7,2027,A-,5,"Hangout with friends, workout, or be outside ",Olivia Dean,to many to choose ,London,01:15PM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding",6,No,Chat GPT Plus/Pro,4,7,2,4,6,3,5,4,none,The user
8/17/2026 14:04:44,,,20,1,Off-campus,3,Sophomore,Accounting,,15,No,,No,Yes,Passed,Yes,Passed,No,No,4,4,5,3,Yes,5,3,6,2029,A-,6,golf,treaty oak revival,The hangover,Hawaii,01:15PM,Daily,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",4,Yes,"Claude Pro/Max, Perplexity Pro, ",1,6,5,2,2,2,4,5,,Not sure
8/17/2026 14:04:45,,,20,1,Off-campus,2,Junior,Management Information Systems,Sports management,13,Maybe,,No,Yes,Did not pass,Yes,Did not pass,No,No,1,5,2,5,No,,14,8,2028,B+,5,Hang out with friends,Kanye (not the crazy side),The Italian Job,Brussels,01:15PM,Daily,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",6,Yes,Claude Pro/Max,5,5,4,6,3,6,6,7,It needs to be regulated more,The company that built the AI tool
8/17/2026 14:04:45,,,22,1,Off-campus,4,5th year or beyond,Risk Management and Insurance,n/a,15,Yes,25,Yes,No,,No,,Yes,Yes,5,2,6,1,Yes,4,10,6,2027,B+,6,Golf/Fish,Alice in Chains,The Gentlemen,New England,01:15PM,A few times a month,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Studying or as a tutor, Summarizing readings",4,No,n/a,2,6,7,7,7,7,7,7,using it for strictly answers,The government/regulators
8/17/2026 14:04:51,,,22,1,Off-campus,3,Senior,Accounting,n/a,12,Yes,12,Yes,No,,No,,Yes,No,4,5,5,4,Yes,2,12,6,2027,A,6,read or walk,My Chemical Romance,Shrek 2,New York,01:15PM,Rarely,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Studying or as a tutor",2,No,,6,7,7,7,7,7,7,2,Environmental ,The company that built the AI tool
8/17/2026 14:04:52,,,21,1,Off-campus,3,Junior,Economics,Sports Management,15,Yes,6,No,No,,No,,No,No,4,3,3,3,Yes,3,5,7,2028,A,3,Spend time with family/friends.,Rolling Stones,Forrest Gump,Spain,01:15PM,Weekly,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",5,No,,5,5,5,5,4,4,3,4,Environmental impact.,Not sure
8/17/2026 14:04:52,,,20,1,Off-campus,3,Senior,Management,N/A,12,Yes,25,No,No,,No,,Yes,No,7,2,3,5,Yes,5,10,8,2027,A,4,Go on a walk and try a new food place with my friends ,Noah Kahan ,Avengers Infinity War ,My dream destination is Italy but my favorite place I have been is Montreal ,01:15PM,Weekly,I could explain it to someone else,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Writing/editing, Brainstorming, Studying or as a tutor, Trip plans and receipes",7,No,N/A,2,4,7,5,3,3,6,7,Water consumption ,The government/regulators
8/17/2026 14:04:52,,,20,1,Off-campus,3,Junior,Finance,n/a,12,No,,Yes,No,,No,,No,No,5,2,4,2,Yes,4,10,8,2028,A,7,tennis ,Jason aldean,interstellar,italy,01:15PM,Daily,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",5,Yes,Chat GPT Plus/Pro,6,7,6,7,4,2,7,5,n/a,The user
8/17/2026 14:04:53,,,19,2,Off-campus,1,Sophomore,Management,Health Management and Policy,15,Yes,10,No,Yes,Passed,No,,No,No,6,3,4,5,Yes,5,10,7,2029,A,5,"In the summer, go to the beach, otherwise go on a walk and shopping",Noah Kahan,n/a,London,01:15PM,A few times a month,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), General-purpose agent that works across apps, files, or the browser","Writing/editing, Brainstorming, Studying or as a tutor, Summarizing readings",4,No,,5,5,5,7,7,6,5,5,I just try not to become reliant on it.,Not sure
8/17/2026 14:04:53,,,20,2,Off-campus,4,Junior,Accounting,,12,No,,No,Yes,Did not pass,Yes,Passed,No,No,5,2,3,6,Yes,4,15,8,2028,A,5,Hang out with my friends. ,Taylor Swift,Little Women (2019),Barcelona or Rome,01:15PM,Weekly,I’ve never heard the term,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding",5,Yes,Chat GPT Plus/Pro,5,6,5,6,5,6,7,5,"I only use it for help, I would not use AI to fully complete an assignment. I am here to learn and pay for schooling so I would not have AI do my work for me. ",Not sure
8/17/2026 14:04:53,,,21,1,On-campus,4,Senior,Marketing,,18,Maybe,,No,Yes,Passed,No,,No,No,4,6,2,5,No,,20,7,2027,B,5,Surf,A tribe called quest ,knives out ,tokyo ,01:15PM,Daily,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Summarizing readings",4,Yes,"Chat GPT Plus/Pro, Claude Pro/Max",1,5,3,5,5,3,7,7,I don't like how it effects certain industries ,Not sure
8/17/2026 14:04:58,,,21,2,Off-campus,0,Senior,Management Information Systems,none,15,Yes,11,Yes,No,,No,,No,Yes,5,3,5,2,Yes,3,7,7,2027,A-,6,golf,skillet,the martian,florida beach,01:15PM,Daily,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding",6,Yes,Claude Pro/Max,2,5,6,6,7,3,7,6,when using it to write papers,Not sure
8/17/2026 14:05:01,,,21,2,On-campus,4,Junior,Management,Spanish,12,Yes,20,No,No,,Yes,Passed,No,No,5,3,6,2,Yes,2,10,7,2028,B+,6,Do a bible study with friends and then play a sport with them and get food together. ,Noah Kahan,Gladiator,"Cape Town, South Africa",01:15PM,Daily,I’ve heard the term but couldn’t define it,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website), Coding agent (e.g., Claude Code, OpenAI Codex)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Coding, Summarizing readings",4,Yes,Gemini Advanced,2,3,2,6,5,2,5,7,"I think its very useful in learning, even though it can create over dependence. But morally, my only objection is when people use it on examinations that are explicitly no AI. But other than that I think it is an incredible tool",Not sure
8/17/2026 14:05:07,,,20,1,Off-campus,3,Junior,Finance,N/A,15,Yes,25,Yes,Yes,Passed,Yes,Passed,No,No,7,6,6,6,Yes,4,10,8,2028,A,5,Play my Ps5,J Cole,Endgame,Canada,01:15PM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Brainstorming, Coding, Summarizing readings",5,No,I dont pay for any,4,7,5,6,5,5,7,5,I think cheating on exams is of course ethically bad but I also think AI is a good tool when used correctly.,Not sure
8/17/2026 14:05:07,,,19,1,On-campus,1,Sophomore,Management Information Systems,N/A,15,Maybe,,No,Yes,Passed,Yes,Passed,No,No,5,2,5,3,Yes,4,5,8,2029,A,5,Sleep,Rex Orange County,Interstellar,Switzerland,01:15PM,Weekly,I have a general idea of what it means,"Chat interface (e.g., the ChatGPT, Claude, or Gemini app or website)","Writing/editing, Brainstorming, Studying or as a tutor, Math/Statistics, Summarizing readings",4,No,,2,4,5,5,4,3,5,5,None,Not sure
